date,pub,supplier,amount,category
03/03/2026,Red Lion - Glasgow,Brakes Catering,542.49,Soft Drinks
31/01/2026,Fox & Hound - Hamilton,Scottish Water,£358.15,   
4/9/2026,Royal Oak - Paisley,British Gas,£1203.10,Supplies
2026-04-28,Black Bull - Dundee,BT PLC,£102.57,
2/19/2026,Black Bull - Dundee,Heineken UK,302.75,Food
3/26/2026,The Plough - Falkirk,BT PLC,643.94,Food
2/4/2026,The Ship Inn - Oban,British Gas,£70.72,
2026-03-02,The Ship Inn - Oban,Scottish Water,£763.59,Food
2026-03-25,Fox & Hound - Hamilton,Booker Wholesale,166.85,Soft Drinks
2026-01-24,Queens Head - Aberdeen,Booker Wholesale,438.71,   
2026-03-20,White Hart - Inverness,EON Energy,717.94,
2026-04-11,Black Bull - Dundee,BOOKER,847.61,Food
2026-04-26,Queens Head - Aberdeen,Coca Cola,862.17,
1/20/2026,The Ship Inn - Oban,Local Butcher,137.21,Food
1/14/2026,Fox & Hound - Hamilton,Brakes Catering,1003.16,Food
2026-01-27,Fox & Hound - Hamilton,Coca Cola,609.56,Alcohol
3/2/2026,Queens Head - Aberdeen,Booker Wholesale,1028.75,Alcohol
2026-04-20,White Hart - Inverness,BOOKER,£302.36,Alcohol
1/9/2026,The Ship Inn - Oban,DIAGEO,314.97,   
2026-03-05,The Ship Inn - Oban,EON Energy,1126.70,   
3/9/2026,Royal Oak - Paisley,DIAGEO,586.29,   
3/29/2026,Royal Oak - Paisley,BOOKER,380.53,   
2026-03-13,Black Bull - Dundee,DIAGEO,1024.28,Soft Drinks
03/03/2026,The Anchor - Perth,Heineken UK,£518.57,Utilities
1/15/2026,The Swan - Ayr,Booker Wholesale,973.47,Supplies
14/04/2026,Royal Oak - Paisley,Diageo Ltd,77.44,Alcohol
23/04/2026,Black Bull - Dundee,Amazon Business,382.07,Utilities
27/03/2026,Queens Head - Aberdeen,Coca Cola,429.93,Utilities
2026-04-14,The Crown - Stirling,Brakes Catering,£720.20,Utilities
2026-04-24,The Ship Inn - Oban,Booker Wholesale,£680.06,Supplies
15/03/2026,Queens Head - Aberdeen,Amazon Business,218.28,Supplies
02/04/2026,Kings Arms - Edinburgh,Diageo Ltd,702.18,Alcohol
02/01/2026,The Ship Inn - Oban,BT PLC,280.21,Soft Drinks
2026-04-02,The Anchor - Perth,Booker Wholesale,615.72,Supplies
3/16/2026,Royal Oak - Paisley,BT PLC,£701.98,Food
2/21/2026,Red Lion - Glasgow,Heineken UK,£570.84,
2026-04-26,The Plough - Falkirk,Amazon Business,377.61,Soft Drinks
3/4/2026,Red Lion - Glasgow,Bidfood,717.91,Soft Drinks
26/02/2026,The Swan - Ayr,DIAGEO,306.62,
22/01/2026,Red Lion - Glasgow,BT PLC,£289.61,Food
1/20/2026,Red Lion - Glasgow,BT PLC,715.88,Soft Drinks
2026-03-29,The Plough - Falkirk,Diageo Ltd,986.07,   
15/02/2026,Kings Arms - Edinburgh,Brakes Catering,610.98,Food
11/03/2026,The Swan - Ayr,Scottish Water,£259.16,Utilities
4/2/2026,The Ship Inn - Oban,Booker Wholesale,631.12,
2026-04-28,Kings Arms - Edinburgh,DIAGEO,1237.94,Supplies
2026-04-05,Fox & Hound - Hamilton,Diageo Ltd,666.78,Food
2026-04-06,Royal Oak - Paisley,BT PLC,165.02,Supplies
10/04/2026,The Anchor - Perth,EON Energy,1006.22,   
10/01/2026,Fox & Hound - Hamilton,Bidfood,813.92,Soft Drinks
01/04/2026,Kings Arms - Edinburgh,DIAGEO,766.86,
1/19/2026,The Plough - Falkirk,Diageo Ltd,286.37,   
1/29/2026,Red Lion - Glasgow,Booker Wholesale,£148.00,Soft Drinks
04/04/2026,Queens Head - Aberdeen,Coca Cola,240.66,Alcohol
15/04/2026,Fox & Hound - Hamilton,Diageo Ltd,968.44,
03/01/2026,Black Bull - Dundee,BT PLC,1101.13,   
2026-02-25,The Crown - Stirling,Heineken UK,1175.51,Soft Drinks
2/1/2026,The Crown - Stirling,JJ Food Service,625.74,Supplies
03/04/2026,The Plough - Falkirk,JJ Food Service,£710.09,Supplies
2026-02-11,Royal Oak - Paisley,JJ Food Service,132.20,   
4/16/2026,Royal Oak - Paisley,Amazon Business,139.47,Utilities
1/17/2026,The Anchor - Perth,Diageo Ltd,54.36,Soft Drinks
09/04/2026,Royal Oak - Paisley,BT PLC,281.09,Food
2/23/2026,White Hart - Inverness,Amazon Business,278.82,
2026-03-02,The Swan - Ayr,BOOKER,944.62,
2026-04-15,Royal Oak - Paisley,Amazon Business,667.62,   
20/01/2026,The Anchor - Perth,British Gas,475.07,
4/7/2026,Queens Head - Aberdeen,Coca Cola,569.84,Food
2026-02-27,The Swan - Ayr,Coca Cola,£384.65,
2026-04-06,Queens Head - Aberdeen,Brakes Catering,403.72,   
2026-01-29,The Plough - Falkirk,Diageo Ltd,962.70,Supplies
2026-04-05,Red Lion - Glasgow,EON Energy,£776.41,
02/01/2026,Black Bull - Dundee,DIAGEO,144.71,
2026-03-30,The Crown - Stirling,DIAGEO,£102.24,   
20/01/2026,The Ship Inn - Oban,Brakes Catering,1061.74,Utilities
2026-01-16,Royal Oak - Paisley,Scottish Water,£132.58,Alcohol
4/4/2026,The Crown - Stirling,Diageo Ltd,354.00,Food
2026-01-02,Red Lion - Glasgow,BOOKER,715.10,   
3/2/2026,Queens Head - Aberdeen,EON Energy,870.90,   
2026-03-18,The Crown - Stirling,DIAGEO,175.92,Supplies
15/04/2026,The Plough - Falkirk,DIAGEO,564.02,Utilities
4/14/2026,The Swan - Ayr,Local Butcher,663.27,   
05/01/2026,Red Lion - Glasgow,Bidfood,£295.70,   
4/29/2026,The Anchor - Perth,Heineken UK,205.62,Soft Drinks
4/23/2026,White Hart - Inverness,Coca Cola,840.51,Alcohol
2026-02-21,Kings Arms - Edinburgh,Local Butcher,680.57,
2026-03-27,Kings Arms - Edinburgh,BT PLC,£1249.10,   
2026-01-18,The Swan - Ayr,Coca Cola,160.42,
21/04/2026,The Swan - Ayr,Heineken UK,374.48,Utilities
03/02/2026,Queens Head - Aberdeen,British Gas,£1196.62,Utilities
2/3/2026,The Anchor - Perth,JJ Food Service,1243.02,Utilities
4/27/2026,Black Bull - Dundee,Brakes Catering,426.75,Soft Drinks
2026-01-10,The Anchor - Perth,Diageo Ltd,1123.00,   
4/4/2026,The Swan - Ayr,Scottish Water,£477.73,Food
31/03/2026,Fox & Hound - Hamilton,Bidfood,985.85,Soft Drinks
2026-04-19,The Plough - Falkirk,Diageo Ltd,188.10,Alcohol
4/22/2026,Queens Head - Aberdeen,British Gas,1163.43,   
24/03/2026,Red Lion - Glasgow,Bidfood,837.80,
27/01/2026,The Swan - Ayr,Coca Cola,435.31,Soft Drinks
2026-04-13,The Crown - Stirling,BT PLC,1168.78,Supplies
2/2/2026,The Ship Inn - Oban,Brakes Catering,829.67,
2026-03-10,Black Bull - Dundee,BOOKER,1035.07,Soft Drinks
2026-04-23,Queens Head - Aberdeen,Bidfood,747.76,
2026-03-29,Royal Oak - Paisley,Scottish Water,618.33,Utilities
4/26/2026,The Ship Inn - Oban,JJ Food Service,£379.38,Food
2026-02-28,The Plough - Falkirk,Diageo Ltd,120.36,Food
25/03/2026,The Ship Inn - Oban,Coca Cola,89.02,   
28/02/2026,The Plough - Falkirk,Diageo Ltd,1036.58,   
2026-04-26,The Swan - Ayr,EON Energy,811.30,Alcohol
17/04/2026,White Hart - Inverness,EON Energy,206.16,   
2/5/2026,White Hart - Inverness,Heineken UK,£476.27,
4/22/2026,Black Bull - Dundee,Coca Cola,£958.30,   
2026-03-31,Kings Arms - Edinburgh,BOOKER,884.97,   
2026-01-01,Kings Arms - Edinburgh,Brakes Catering,£908.65,Alcohol
2026-03-03,Black Bull - Dundee,Bidfood,1188.60,Alcohol
22/03/2026,Royal Oak - Paisley,Bidfood,222.24,Utilities
2026-04-01,White Hart - Inverness,Heineken UK,£704.09,   
3/9/2026,Fox & Hound - Hamilton,Coca Cola,271.51,
3/24/2026,Black Bull - Dundee,Scottish Water,£215.02,Food
07/04/2026,The Swan - Ayr,BOOKER,616.73,Utilities
4/29/2026,The Plough - Falkirk,Scottish Water,£927.56,Supplies
24/02/2026,The Plough - Falkirk,BT PLC,503.68,Alcohol
4/4/2026,Red Lion - Glasgow,Amazon Business,£895.70,Food
2026-04-15,Queens Head - Aberdeen,Bidfood,507.06,Food
14/01/2026,The Anchor - Perth,EON Energy,1223.20,
1/29/2026,Black Bull - Dundee,Amazon Business,1035.27,Alcohol
01/02/2026,White Hart - Inverness,BT PLC,£199.54,Soft Drinks
3/13/2026,The Swan - Ayr,Brakes Catering,872.50,   
14/04/2026,Fox & Hound - Hamilton,Bidfood,741.20,   
2026-04-29,The Crown - Stirling,Diageo Ltd,1104.25,   
2026-01-08,Royal Oak - Paisley,EON Energy,£1233.05,
21/02/2026,White Hart - Inverness,British Gas,692.34,Utilities
4/30/2026,Red Lion - Glasgow,Diageo Ltd,£618.80,   
06/02/2026,Red Lion - Glasgow,Amazon Business,543.83,Food
2026-01-05,The Anchor - Perth,BT PLC,£438.18,Food
3/25/2026,The Swan - Ayr,Bidfood,134.19,Alcohol
2026-02-02,Royal Oak - Paisley,Diageo Ltd,573.99,Supplies
13/01/2026,The Plough - Falkirk,BT PLC,£859.36,Utilities
2026-04-07,The Swan - Ayr,DIAGEO,361.60,Supplies
1/6/2026,Red Lion - Glasgow,DIAGEO,707.03,Supplies
2026-04-04,Black Bull - Dundee,Bidfood,307.95,
2/19/2026,The Swan - Ayr,EON Energy,952.71,
04/02/2026,The Anchor - Perth,Amazon Business,579.19,
19/02/2026,White Hart - Inverness,BOOKER,161.33,Soft Drinks
2026-02-23,White Hart - Inverness,BOOKER,258.03,   
3/30/2026,Queens Head - Aberdeen,British Gas,924.34,Supplies
04/01/2026,White Hart - Inverness,British Gas,£1213.75,
13/04/2026,Royal Oak - Paisley,Scottish Water,260.30,   
2026-04-11,Black Bull - Dundee,Scottish Water,1061.53,Supplies
15/02/2026,The Ship Inn - Oban,BOOKER,£1040.66,Soft Drinks
05/04/2026,The Anchor - Perth,Scottish Water,277.40,
4/11/2026,Royal Oak - Paisley,Amazon Business,673.86,Food
16/01/2026,Red Lion - Glasgow,DIAGEO,£779.48,Utilities
1/3/2026,The Ship Inn - Oban,Diageo Ltd,£281.65,Alcohol
4/17/2026,Queens Head - Aberdeen,JJ Food Service,928.56,Supplies
2026-03-17,Kings Arms - Edinburgh,DIAGEO,£1156.79,Food
3/13/2026,Red Lion - Glasgow,Scottish Water,690.01,Alcohol
4/18/2026,The Plough - Falkirk,Bidfood,1089.54,Soft Drinks
1/17/2026,Black Bull - Dundee,Amazon Business,388.78,   
4/6/2026,Black Bull - Dundee,BOOKER,439.55,
3/20/2026,The Ship Inn - Oban,BT PLC,680.52,Supplies
16/02/2026,Queens Head - Aberdeen,EON Energy,£310.77,
1/29/2026,The Crown - Stirling,Local Butcher,112.53,Food
22/02/2026,Black Bull - Dundee,JJ Food Service,822.91,Food
15/03/2026,Black Bull - Dundee,Bidfood,£1129.98,
4/1/2026,The Ship Inn - Oban,EON Energy,741.23,Food
2/26/2026,The Plough - Falkirk,Booker Wholesale,959.96,
2026-02-07,Fox & Hound - Hamilton,Coca Cola,£763.43,Food
25/04/2026,The Plough - Falkirk,Bidfood,1245.44,Utilities
2026-03-24,The Anchor - Perth,EON Energy,1205.87,
4/10/2026,Queens Head - Aberdeen,Bidfood,834.66,Food
2026-01-28,The Plough - Falkirk,Amazon Business,350.08,Supplies
21/01/2026,Kings Arms - Edinburgh,Amazon Business,1052.64,Supplies
22/02/2026,Queens Head - Aberdeen,Amazon Business,709.45,   
15/02/2026,Black Bull - Dundee,British Gas,787.92,
2026-02-17,Fox & Hound - Hamilton,BT PLC,£123.53,Alcohol
1/6/2026,The Ship Inn - Oban,Booker Wholesale,255.14,
2026-02-05,Black Bull - Dundee,Scottish Water,1070.61,
4/11/2026,The Crown - Stirling,JJ Food Service,1240.27,Food
23/04/2026,The Crown - Stirling,Booker Wholesale,989.29,
25/03/2026,The Swan - Ayr,DIAGEO,1017.11,Utilities
2026-02-14,The Plough - Falkirk,Amazon Business,£344.06,   
4/29/2026,The Ship Inn - Oban,Bidfood,632.44,
2026-01-30,Kings Arms - Edinburgh,BOOKER,£82.14,Food
07/03/2026,Fox & Hound - Hamilton,Heineken UK,719.90,Soft Drinks
19/03/2026,The Anchor - Perth,Heineken UK,1233.97,
24/04/2026,The Ship Inn - Oban,Heineken UK,641.71,Supplies
2026-04-06,The Swan - Ayr,EON Energy,470.56,   
06/04/2026,Royal Oak - Paisley,BT PLC,1194.85,Supplies
12/04/2026,Queens Head - Aberdeen,JJ Food Service,530.83,Food
2026-02-27,White Hart - Inverness,Booker Wholesale,67.12,Food
2026-02-09,The Crown - Stirling,EON Energy,595.62,   
14/02/2026,White Hart - Inverness,Amazon Business,512.61,Alcohol
4/1/2026,The Plough - Falkirk,Amazon Business,£485.51,Soft Drinks
2026-03-16,The Plough - Falkirk,BOOKER,£619.31,Alcohol
03/02/2026,Red Lion - Glasgow,Heineken UK,1224.26,
1/10/2026,The Swan - Ayr,EON Energy,£792.09,Food
2026-03-27,The Swan - Ayr,Brakes Catering,1249.88,Soft Drinks
12/02/2026,Fox & Hound - Hamilton,Coca Cola,£854.09,   
2026-01-12,Fox & Hound - Hamilton,Scottish Water,429.87,Soft Drinks
2026-01-03,Queens Head - Aberdeen,BOOKER,£643.44,
2/15/2026,Red Lion - Glasgow,Scottish Water,118.22,Utilities
4/5/2026,Kings Arms - Edinburgh,BT PLC,315.79,Utilities
3/12/2026,The Ship Inn - Oban,Heineken UK,869.26,
2026-03-15,The Ship Inn - Oban,British Gas,601.36,   
3/10/2026,Fox & Hound - Hamilton,JJ Food Service,633.51,Soft Drinks
2026-03-14,Red Lion - Glasgow,JJ Food Service,341.41,Food
2026-03-23,Red Lion - Glasgow,Scottish Water,68.32,
03/03/2026,Kings Arms - Edinburgh,Heineken UK,278.88,   
2026-03-05,Black Bull - Dundee,Coca Cola,584.42,Food
2026-03-18,The Swan - Ayr,Amazon Business,99.41,   
25/01/2026,The Plough - Falkirk,EON Energy,171.58,
4/15/2026,White Hart - Inverness,Amazon Business,£1087.47,   
2026-03-04,Royal Oak - Paisley,Diageo Ltd,477.51,Food
4/19/2026,The Anchor - Perth,Booker Wholesale,805.24,Supplies
15/03/2026,The Swan - Ayr,Booker Wholesale,1063.64,Alcohol
30/03/2026,Royal Oak - Paisley,EON Energy,1242.81,Supplies
31/03/2026,The Anchor - Perth,Diageo Ltd,£277.47,   
1/13/2026,Red Lion - Glasgow,DIAGEO,£757.81,
24/01/2026,The Crown - Stirling,Local Butcher,1173.23,
4/19/2026,The Anchor - Perth,Bidfood,605.37,Utilities
3/9/2026,The Swan - Ayr,BOOKER,808.63,Utilities
02/03/2026,The Crown - Stirling,Diageo Ltd,897.69,Food
25/02/2026,Royal Oak - Paisley,Heineken UK,£709.35,Food
06/02/2026,Fox & Hound - Hamilton,Brakes Catering,333.87,Supplies
27/04/2026,Fox & Hound - Hamilton,Bidfood,137.64,
05/02/2026,Black Bull - Dundee,Booker Wholesale,655.43,Alcohol
07/01/2026,Royal Oak - Paisley,Bidfood,541.72,Alcohol
3/1/2026,Black Bull - Dundee,Diageo Ltd,1231.21,
2026-04-21,Royal Oak - Paisley,EON Energy,141.94,Utilities
12/01/2026,The Ship Inn - Oban,Local Butcher,593.27,Alcohol
2026-02-28,Kings Arms - Edinburgh,BT PLC,114.11,
12/03/2026,Red Lion - Glasgow,Amazon Business,299.18,   
2026-04-10,Fox & Hound - Hamilton,Heineken UK,577.88,Soft Drinks
2026-01-21,The Plough - Falkirk,EON Energy,363.19,   
30/04/2026,Fox & Hound - Hamilton,Diageo Ltd,882.20,
05/01/2026,The Ship Inn - Oban,DIAGEO,317.17,Utilities
16/01/2026,Queens Head - Aberdeen,Booker Wholesale,290.72,Supplies
1/24/2026,The Ship Inn - Oban,BOOKER,55.83,Food
03/04/2026,The Swan - Ayr,DIAGEO,1169.51,Utilities
2/23/2026,Royal Oak - Paisley,Bidfood,819.12,Soft Drinks
2/15/2026,The Ship Inn - Oban,DIAGEO,£615.19,Alcohol
2026-03-19,Red Lion - Glasgow,DIAGEO,£1112.15,   
3/13/2026,Red Lion - Glasgow,Bidfood,727.99,Alcohol
30/01/2026,The Crown - Stirling,Scottish Water,1070.03,
2026-01-01,Black Bull - Dundee,Booker Wholesale,£1185.13,
2026-01-13,Queens Head - Aberdeen,British Gas,£1086.61,
06/04/2026,Red Lion - Glasgow,BT PLC,1151.14,Soft Drinks
2026-02-18,The Anchor - Perth,Bidfood,930.55,   
1/30/2026,Queens Head - Aberdeen,Diageo Ltd,£219.76,Supplies
3/2/2026,The Anchor - Perth,British Gas,507.14,   
28/04/2026,The Ship Inn - Oban,Diageo Ltd,737.89,
23/03/2026,The Plough - Falkirk,DIAGEO,553.82,
3/27/2026,Fox & Hound - Hamilton,Bidfood,1134.71,   
2026-01-21,White Hart - Inverness,EON Energy,£109.09,
06/03/2026,Royal Oak - Paisley,Scottish Water,£775.39,
1/25/2026,Queens Head - Aberdeen,Local Butcher,1176.71,Soft Drinks
1/18/2026,Kings Arms - Edinburgh,Bidfood,370.87,Food
2/20/2026,The Ship Inn - Oban,Booker Wholesale,422.92,   
2026-04-10,Fox & Hound - Hamilton,Heineken UK,663.56,   
21/04/2026,White Hart - Inverness,Diageo Ltd,£901.17,   
02/01/2026,Queens Head - Aberdeen,Amazon Business,£1126.13,Soft Drinks
2026-03-05,The Anchor - Perth,EON Energy,492.12,Supplies
3/7/2026,The Swan - Ayr,Local Butcher,826.18,Alcohol
2/19/2026,The Plough - Falkirk,Heineken UK,653.98,Supplies
2/3/2026,Fox & Hound - Hamilton,Local Butcher,500.36,Alcohol
21/02/2026,The Ship Inn - Oban,Brakes Catering,1001.15,
03/03/2026,White Hart - Inverness,Brakes Catering,1202.27,Food
2026-04-02,Black Bull - Dundee,Coca Cola,924.48,   
4/4/2026,The Anchor - Perth,Scottish Water,226.07,Utilities
1/18/2026,White Hart - Inverness,JJ Food Service,836.77,Soft Drinks
01/04/2026,Black Bull - Dundee,Booker Wholesale,1201.46,
4/1/2026,White Hart - Inverness,DIAGEO,693.44,Soft Drinks
2/26/2026,Kings Arms - Edinburgh,Coca Cola,318.90,
3/3/2026,The Swan - Ayr,DIAGEO,480.73,Food
2026-04-13,The Swan - Ayr,JJ Food Service,£995.02,   
2/9/2026,The Ship Inn - Oban,Brakes Catering,£850.88,Food
01/02/2026,White Hart - Inverness,Coca Cola,£69.30,Soft Drinks
2026-02-27,Kings Arms - Edinburgh,Scottish Water,626.97,Soft Drinks
4/30/2026,Fox & Hound - Hamilton,Bidfood,630.91,   
2/12/2026,Queens Head - Aberdeen,EON Energy,180.20,Utilities
1/6/2026,Black Bull - Dundee,Booker Wholesale,237.54,Soft Drinks
1/5/2026,Fox & Hound - Hamilton,Bidfood,744.71,Supplies
10/01/2026,The Anchor - Perth,Booker Wholesale,679.66,
05/04/2026,Black Bull - Dundee,Scottish Water,59.33,Utilities
2026-03-25,Queens Head - Aberdeen,BT PLC,£1057.58,Alcohol
18/04/2026,Queens Head - Aberdeen,Brakes Catering,994.67,   
2026-01-04,Queens Head - Aberdeen,Booker Wholesale,1117.30,Alcohol
07/01/2026,The Plough - Falkirk,Scottish Water,163.87,   
04/04/2026,White Hart - Inverness,Coca Cola,£441.42,Food
1/7/2026,The Swan - Ayr,JJ Food Service,131.78,Alcohol
31/03/2026,The Plough - Falkirk,Amazon Business,£724.00,Food
4/24/2026,Royal Oak - Paisley,JJ Food Service,971.68,Supplies
08/02/2026,Red Lion - Glasgow,BOOKER,1184.48,Utilities
4/17/2026,Fox & Hound - Hamilton,DIAGEO,974.92,
2026-03-09,Queens Head - Aberdeen,Local Butcher,1106.53,
2026-03-10,Kings Arms - Edinburgh,BT PLC,£869.82,Soft Drinks
2026-01-21,Kings Arms - Edinburgh,EON Energy,1189.90,Supplies
2026-01-05,The Plough - Falkirk,Booker Wholesale,1044.26,Utilities
2026-03-11,White Hart - Inverness,DIAGEO,£122.75,Soft Drinks
05/02/2026,The Swan - Ayr,Brakes Catering,862.59,Utilities
2/27/2026,Kings Arms - Edinburgh,Scottish Water,951.28,Food
11/02/2026,White Hart - Inverness,DIAGEO,159.36,
2026-03-13,Queens Head - Aberdeen,EON Energy,454.28,Supplies
3/5/2026,Queens Head - Aberdeen,British Gas,427.38,Supplies
4/3/2026,The Crown - Stirling,Brakes Catering,£952.81,
09/03/2026,The Anchor - Perth,Scottish Water,£523.60,Soft Drinks
3/15/2026,The Anchor - Perth,Bidfood,912.95,
2026-02-27,The Plough - Falkirk,BT PLC,£185.13,   
2026-04-25,The Crown - Stirling,Diageo Ltd,938.62,Utilities
24/01/2026,The Anchor - Perth,Amazon Business,610.67,Supplies
1/13/2026,Fox & Hound - Hamilton,Coca Cola,53.99,
27/04/2026,Queens Head - Aberdeen,Bidfood,£948.66,Supplies
24/01/2026,Black Bull - Dundee,BT PLC,£77.93,Supplies
03/01/2026,Black Bull - Dundee,Booker Wholesale,529.72,Soft Drinks
2026-03-28,Black Bull - Dundee,BOOKER,403.00,   
01/02/2026,Fox & Hound - Hamilton,BOOKER,1132.49,   
13/02/2026,Black Bull - Dundee,Bidfood,79.46,Alcohol
22/02/2026,The Plough - Falkirk,Scottish Water,£1155.45,
1/7/2026,The Anchor - Perth,BT PLC,114.97,Alcohol
3/2/2026,Red Lion - Glasgow,JJ Food Service,£1014.11,
2026-04-03,The Ship Inn - Oban,Bidfood,781.17,Food
2026-02-22,The Swan - Ayr,BT PLC,1224.65,Alcohol
19/04/2026,The Swan - Ayr,Booker Wholesale,684.53,Alcohol
2/6/2026,The Crown - Stirling,Bidfood,1203.63,Soft Drinks
3/28/2026,White Hart - Inverness,Local Butcher,£1050.94,Food
02/01/2026,The Crown - Stirling,Heineken UK,269.33,Soft Drinks
2026-04-05,The Plough - Falkirk,Bidfood,579.60,Food
1/4/2026,The Crown - Stirling,British Gas,£975.85,Supplies
1/19/2026,Black Bull - Dundee,British Gas,200.68,Utilities
2026-04-18,Kings Arms - Edinburgh,EON Energy,£313.84,   
23/01/2026,Fox & Hound - Hamilton,Heineken UK,861.13,Alcohol
2026-04-17,The Plough - Falkirk,Heineken UK,832.78,Alcohol
2026-03-07,Queens Head - Aberdeen,Bidfood,722.25,   
11/03/2026,Kings Arms - Edinburgh,Booker Wholesale,1161.90,Supplies
1/13/2026,Red Lion - Glasgow,British Gas,149.94,Food
06/04/2026,The Ship Inn - Oban,Amazon Business,1077.90,Utilities
29/04/2026,The Anchor - Perth,Heineken UK,755.28,Soft Drinks
2026-02-13,Kings Arms - Edinburgh,Amazon Business,386.85,Food
4/15/2026,White Hart - Inverness,Scottish Water,410.88,   
1/2/2026,Kings Arms - Edinburgh,JJ Food Service,1159.75,
3/11/2026,White Hart - Inverness,Coca Cola,1174.95,   
2026-02-04,Fox & Hound - Hamilton,JJ Food Service,321.52,
3/3/2026,The Plough - Falkirk,Booker Wholesale,597.16,Soft Drinks
09/01/2026,Royal Oak - Paisley,British Gas,325.32,Soft Drinks
2/15/2026,The Ship Inn - Oban,Bidfood,244.94,Supplies
2026-04-16,The Crown - Stirling,BOOKER,86.48,Food
2/26/2026,The Anchor - Perth,JJ Food Service,105.25,Supplies
4/13/2026,The Plough - Falkirk,BT PLC,£932.16,Food
1/24/2026,The Anchor - Perth,British Gas,293.26,
2026-03-09,Black Bull - Dundee,EON Energy,£646.10,Food
4/11/2026,White Hart - Inverness,Diageo Ltd,1103.85,Soft Drinks
4/3/2026,White Hart - Inverness,Brakes Catering,805.83,
2026-02-11,The Plough - Falkirk,Booker Wholesale,957.02,Utilities
4/24/2026,Queens Head - Aberdeen,Heineken UK,1198.34,Supplies
2026-03-24,The Swan - Ayr,Brakes Catering,664.61,Food
22/02/2026,The Ship Inn - Oban,Coca Cola,720.66,Soft Drinks
1/2/2026,The Ship Inn - Oban,BT PLC,240.51,   
2026-03-19,The Swan - Ayr,Diageo Ltd,610.25,Supplies
2026-03-15,Fox & Hound - Hamilton,Coca Cola,176.43,Alcohol
2026-02-10,Kings Arms - Edinburgh,DIAGEO,1235.05,Supplies
3/10/2026,Queens Head - Aberdeen,JJ Food Service,526.29,Food
2026-02-20,Black Bull - Dundee,Booker Wholesale,1132.73,Supplies
12/04/2026,Black Bull - Dundee,British Gas,317.77,
1/6/2026,The Ship Inn - Oban,DIAGEO,723.77,   
3/31/2026,Royal Oak - Paisley,Scottish Water,182.31,Food
4/15/2026,The Swan - Ayr,DIAGEO,972.13,
01/02/2026,The Ship Inn - Oban,BT PLC,£151.24,
15/04/2026,The Crown - Stirling,Amazon Business,£349.25,   
2/18/2026,The Crown - Stirling,British Gas,1068.71,Food
2026-01-22,The Swan - Ayr,JJ Food Service,457.35,Food
25/01/2026,Queens Head - Aberdeen,Bidfood,£751.56,
2026-01-24,Red Lion - Glasgow,Bidfood,1040.82,Food
2026-04-16,Red Lion - Glasgow,BOOKER,360.26,Alcohol
04/04/2026,The Ship Inn - Oban,DIAGEO,573.47,Utilities
11/02/2026,The Ship Inn - Oban,EON Energy,1027.19,   
02/03/2026,Royal Oak - Paisley,Amazon Business,1043.91,
2/13/2026,Royal Oak - Paisley,DIAGEO,338.21,Food
2026-03-17,Red Lion - Glasgow,Bidfood,£400.95,Utilities
14/01/2026,Kings Arms - Edinburgh,Brakes Catering,£943.66,
2/8/2026,White Hart - Inverness,Scottish Water,£980.48,
2026-02-02,Kings Arms - Edinburgh,Booker Wholesale,149.45,
